,fdc_id,simple_category,energy,protein,fat,carb,sugar,fiber,Na,Ca,Fe,cate_id
6893,398426,Dairy and Alternatives,0.1335,0.43584375,0.13184375,0.305375,0.57678125,0.433375,0.275375,0.81846875,0.1688125,4
6894,436224,Dairy and Alternatives,0.18359375,0.44625,0.3990625,0.24515625,0.581875,0.20790625,0.27290625,0.8474375,0.1688125,4
6895,402636,Dairy and Alternatives,0.732375,0.94475,0.882125,0.1710625,0.104875,0.20790625,0.75690625,0.97259375,0.1688125,4
6896,1013389,Dairy and Alternatives,0.77971875,0.9295625,0.933375,0.04196875,0.104875,0.20790625,0.74609375,0.97259375,0.58025,4
6897,403092,Dairy and Alternatives,0.80578125,0.94475,0.94346875,0.04196875,0.104875,0.20790625,0.81975,0.97259375,0.1688125,4
6898,556812,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.1710625,0.104875,0.20790625,0.78071875,0.97259375,0.1688125,4
6899,444429,Dairy and Alternatives,0.8403125,0.91515625,0.90553125,0.1334375,0.104875,0.20790625,0.8239375,0.98475,0.1688125,4
6900,440209,Dairy and Alternatives,0.74878125,0.9626875,0.908375,0.04196875,0.104875,0.20790625,0.76371875,0.9840625,0.57490625,4
6901,356923,Dairy and Alternatives,0.33090625,0.40103125,0.39696875,0.57278125,0.74040625,0.5463125,0.1485,0.879125,0.49615625,4
6902,486218,Dairy and Alternatives,0.77971875,0.9673125,0.882125,0.2194375,0.104875,0.20790625,0.436625,0.99071875,0.1688125,4
6903,391805,Dairy and Alternatives,0.25153125,0.69740625,0.13184375,0.3549375,0.5136875,0.8493125,0.22828125,0.7489375,0.1688125,4
6904,444059,Dairy and Alternatives,0.80578125,0.9034375,0.91878125,0.1710625,0.104875,0.20790625,0.81975,0.97259375,0.1688125,4
6905,563415,Dairy and Alternatives,0.4036875,0.37471875,0.668875,0.14221875,0.441,0.20790625,0.24803125,0.76803125,0.1688125,4
6906,691720,Dairy and Alternatives,0.92809375,0.081375,0.98865625,0.04196875,0.104875,0.20790625,0.78071875,0.15271875,0.1688125,4
6907,487990,Dairy and Alternatives,0.571375,0.9673125,0.71709375,0.3166875,0.104875,0.20790625,0.73384375,0.97259375,0.1688125,4
6908,395595,Dairy and Alternatives,0.77971875,0.9295625,0.933375,0.04196875,0.104875,0.20790625,0.78071875,0.97259375,0.1688125,4
6909,1037919,Dairy and Alternatives,0.2130625,0.2504375,0.4355625,0.33584375,0.5640625,0.433375,0.1070625,0.34559375,0.1688125,4
6910,390590,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.04196875,0.104875,0.20790625,0.75690625,0.97259375,0.669,4
6911,393523,Dairy and Alternatives,0.673375,0.802,0.84603125,0.5015,0.73153125,0.20790625,0.929,0.94928125,0.1688125,4
6912,525709,Dairy and Alternatives,0.862125,0.9034375,0.882125,0.56703125,0.81253125,0.20790625,0.68875,0.92321875,0.669,4
6913,741076,Dairy and Alternatives,0.2960625,0.3275,0.44228125,0.4293125,0.72828125,0.20790625,0.28128125,0.7188125,0.1688125,4
6914,636734,Dairy and Alternatives,0.41121875,0.3608125,0.41465625,0.64390625,0.8074375,0.5463125,0.24121875,0.6319375,0.39184375,4
6915,513331,Dairy and Alternatives,0.4976875,0.37471875,0.74778125,0.14221875,0.441,0.20790625,0.6660625,0.649875,0.1688125,4
6916,604005,Dairy and Alternatives,0.77971875,0.9295625,0.933375,0.04196875,0.104875,0.20790625,0.74609375,0.97259375,0.58025,4
6917,568030,Dairy and Alternatives,0.8424375,0.9626875,0.94653125,0.04196875,0.104875,0.20790625,0.77375,0.9830625,0.440625,4
6918,528638,Dairy and Alternatives,0.673375,0.60003125,0.91878125,0.3166875,0.64703125,0.20790625,0.537125,0.677625,0.1688125,4
6919,966433,Dairy and Alternatives,0.673375,0.60003125,0.882125,0.3166875,0.4840625,0.20790625,0.64790625,0.15271875,0.1688125,4
6920,524712,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.1710625,0.104875,0.20790625,0.75690625,0.97259375,0.1688125,4
6921,597901,Dairy and Alternatives,0.732375,0.94475,0.882125,0.04196875,0.104875,0.20790625,0.78071875,0.97259375,0.1688125,4
6922,528729,Dairy and Alternatives,0.46915625,0.73459375,0.691625,0.13478125,0.42209375,0.20790625,0.4433125,0.8666875,0.1688125,4
6923,1049961,Dairy and Alternatives,0.447,0.55025,0.66328125,0.27453125,0.55484375,0.20790625,0.33809375,0.9158125,0.1688125,4
6924,501087,Dairy and Alternatives,0.09040625,0.17440625,0.32234375,0.25503125,0.581875,0.433375,0.28128125,0.88778125,0.39184375,4
6925,400529,Dairy and Alternatives,0.92809375,0.081375,0.84603125,0.78375,0.104875,0.20790625,0.0453125,0.15271875,0.1688125,4
6926,441339,Dairy and Alternatives,0.77971875,0.9295625,0.882125,0.2194375,0.104875,0.20790625,0.87065625,0.97259375,0.1688125,4
6927,445220,Dairy and Alternatives,0.66453125,0.95921875,0.7985625,0.04196875,0.104875,0.20790625,0.43578125,0.99228125,0.1688125,4
6928,491084,Dairy and Alternatives,0.571375,0.8549375,0.80890625,0.1710625,0.104875,0.20790625,0.63334375,0.677625,0.1688125,4
6929,465642,Dairy and Alternatives,0.18803125,0.3903125,0.40146875,0.233375,0.57053125,0.20790625,0.2655,0.81171875,0.1688125,4
6930,575342,Dairy and Alternatives,0.7549375,0.88225,0.8975625,0.14221875,0.441,0.20790625,0.95475,0.94684375,0.1688125,4
6931,524242,Dairy and Alternatives,0.673375,0.94475,0.80890625,0.1710625,0.104875,0.20790625,0.87065625,0.97259375,0.1688125,4
6932,380149,Dairy and Alternatives,0.99303125,0.081375,0.9955625,0.04196875,0.104875,0.20790625,0.84765625,0.15271875,0.1688125,4
6933,726150,Dairy and Alternatives,0.50775,0.94475,0.64475,0.19925,0.52078125,0.20790625,0.8645,0.96234375,0.1688125,4
6934,467204,Dairy and Alternatives,0.732375,0.974,0.84603125,0.1710625,0.4840625,0.20790625,0.9483125,0.9930625,0.1688125,4
6935,1041487,Dairy and Alternatives,0.34103125,0.75534375,0.49503125,0.2045625,0.38459375,0.20790625,0.58128125,0.663,0.1688125,4
6936,453479,Dairy and Alternatives,0.80578125,0.974,0.882125,0.04196875,0.104875,0.20790625,0.78071875,0.9930625,0.1688125,4
6937,583621,Dairy and Alternatives,0.4976875,0.37471875,0.74778125,0.28978125,0.441,0.20790625,0.6513125,0.82496875,0.1688125,4
6938,578634,Dairy and Alternatives,0.39571875,0.55025,0.554,0.37965625,0.61525,0.20790625,0.3296875,0.92525,0.1688125,4
6939,484516,Dairy and Alternatives,0.25671875,0.37471875,0.32234375,0.4629375,0.7566875,0.433375,0.328625,0.8048125,0.39184375,4
6940,445776,Dairy and Alternatives,0.2005,0.389125,0.3166875,0.36678125,0.6694375,0.20790625,0.22828125,0.795,0.1688125,4
6941,372430,Dairy and Alternatives,0.82909375,0.98384375,0.8975625,0.04196875,0.104875,0.20790625,0.9675625,0.99475,0.1688125,4
6942,473081,Dairy and Alternatives,0.80578125,0.9034375,0.91878125,0.1710625,0.104875,0.20790625,0.81975,0.97259375,0.1688125,4
6943,673740,Dairy and Alternatives,0.79040625,0.917125,0.933375,0.04196875,0.104875,0.20790625,0.74165625,0.9818125,0.46315625,4
6944,441881,Dairy and Alternatives,0.571375,0.9673125,0.71709375,0.1710625,0.104875,0.20790625,0.81975,0.97259375,0.1688125,4
6945,452389,Dairy and Alternatives,0.4976875,0.56571875,0.7261875,0.28978125,0.62503125,0.20790625,0.6660625,0.649875,0.1688125,4
6946,558876,Dairy and Alternatives,0.2391875,0.69028125,0.289875,0.26984375,0.58853125,0.20790625,0.21978125,0.76440625,0.37425,4
6947,465494,Dairy and Alternatives,0.2539375,0.66078125,0.336375,0.34496875,0.59615625,0.5463125,0.1959375,0.73365625,0.36640625,4
6948,558549,Dairy and Alternatives,0.31684375,0.40103125,0.2856875,0.560625,0.777,0.4491875,0.25784375,0.7188125,0.1688125,4
6949,596583,Dairy and Alternatives,0.31346875,0.37471875,0.4393125,0.457375,0.74353125,0.20790625,0.27040625,0.8168125,0.1688125,4
6950,444105,Dairy and Alternatives,0.80578125,0.9673125,0.91878125,0.04196875,0.104875,0.20790625,0.3865,0.97259375,0.1688125,4
6951,648246,Dairy and Alternatives,0.2005,0.462625,0.301875,0.347875,0.67234375,0.20790625,0.25396875,0.86809375,0.1688125,4
6952,719836,Dairy and Alternatives,0.690875,0.9295625,0.83434375,0.2194375,0.104875,0.20790625,0.765625,0.9531875,0.1688125,4
6953,380407,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.1710625,0.104875,0.20790625,0.78071875,0.97259375,0.1688125,4
6954,462115,Dairy and Alternatives,0.39290625,0.63528125,0.3649375,0.58628125,0.81971875,0.20790625,0.191375,0.649875,0.1688125,4
6955,740138,Dairy and Alternatives,0.29184375,0.43890625,0.4393125,0.42578125,0.68021875,0.459375,0.2218125,0.443625,0.508,4
6956,535587,Dairy and Alternatives,0.23134375,0.37471875,0.45475,0.24515625,0.5640625,0.20790625,0.25396875,0.81171875,0.1688125,4
6957,487284,Dairy and Alternatives,0.3065625,0.6911875,0.4886875,0.135875,0.37321875,0.20790625,0.5660625,0.89884375,0.1688125,4
6958,405916,Dairy and Alternatives,0.27290625,0.63528125,0.13184375,0.44153125,0.7296875,0.20790625,0.2384375,0.7489375,0.1688125,4
6959,714668,Dairy and Alternatives,0.36259375,0.18328125,0.52271875,0.53321875,0.71215625,0.64603125,0.30275,0.9115,0.47340625,4
6960,446182,Dairy and Alternatives,0.7075625,0.891,0.87046875,0.14928125,0.456,0.20790625,0.61940625,0.96028125,0.1688125,4
6961,500910,Dairy and Alternatives,0.4976875,0.25853125,0.77125,0.33253125,0.28590625,0.20790625,0.17909375,0.15271875,0.1688125,4
6962,571165,Dairy and Alternatives,0.51803125,0.4128125,0.7644375,0.3166875,0.64703125,0.20790625,0.2984375,0.76803125,0.1688125,4
6963,525520,Dairy and Alternatives,0.75940625,0.8920625,0.90709375,0.2358125,0.104875,0.20790625,0.954375,0.99665625,0.1688125,4
6964,390703,Dairy and Alternatives,0.45140625,0.3309375,0.5066875,0.67925,0.8775,0.20790625,0.2655,0.74153125,0.1688125,4
6965,357573,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.1710625,0.104875,0.20790625,0.78071875,0.97259375,0.1688125,4
6966,457714,Dairy and Alternatives,0.11146875,0.17440625,0.32234375,0.28978125,0.60640625,0.433375,0.28128125,0.8048125,0.353,4
6967,1047773,Dairy and Alternatives,0.447,0.60003125,0.684375,0.3166875,0.4840625,0.20790625,0.50215625,0.72328125,0.1688125,4
6968,658074,Dairy and Alternatives,0.1413125,0.37471875,0.32234375,0.22890625,0.5640625,0.20790625,0.25396875,0.8048125,0.1688125,4
6969,987911,Dairy and Alternatives,0.75940625,0.82253125,0.90709375,0.2358125,0.57490625,0.20790625,0.932625,0.9465,0.1688125,4
6970,465368,Dairy and Alternatives,0.40003125,0.3419375,0.609875,0.436875,0.403875,0.20790625,0.839375,0.62175,0.1688125,4
6971,473236,Dairy and Alternatives,0.732375,0.9034375,0.882125,0.1710625,0.104875,0.51028125,0.9458125,0.97259375,0.1688125,4
6972,384680,Dairy and Alternatives,0.29184375,0.63528125,0.13184375,0.49221875,0.7734375,0.459375,0.20640625,0.7489375,0.1688125,4
6973,516642,Dairy and Alternatives,0.862125,0.94475,0.91878125,0.1710625,0.104875,0.20790625,0.86040625,0.97259375,0.1688125,4
6974,584586,Dairy and Alternatives,0.3510625,0.69740625,0.48565625,0.3549375,0.66659375,0.20790625,0.20640625,0.73065625,0.1688125,4
6975,372278,Dairy and Alternatives,0.36259375,0.44371875,0.30746875,0.61359375,0.8200625,0.20790625,0.267875,0.84915625,0.1688125,4
6976,1090771,Dairy and Alternatives,0.385,0.45584375,0.524375,0.51771875,0.7831875,0.20790625,0.28128125,0.8535,0.1688125,4
6977,414204,Dairy and Alternatives,0.2841875,0.64771875,0.36715625,0.45615625,0.5694375,0.72596875,0.284125,0.7095625,0.1688125,4
6978,532992,Dairy and Alternatives,0.41434375,0.749875,0.63525,0.04196875,0.104875,0.20790625,0.36096875,0.61309375,0.77878125,4
6979,480880,Dairy and Alternatives,0.22546875,0.3419375,0.43696875,0.30696875,0.57678125,0.4491875,0.366,0.7188125,0.36640625,4
6980,802611,Dairy and Alternatives,0.99915625,0.997375,0.9940625,0.999,0.99875,0.9735625,0.68875,0.9985625,0.99909375,4
6981,1061881,Dairy and Alternatives,0.33090625,0.081375,0.55921875,0.28978125,0.62503125,0.20790625,0.0453125,0.3694375,0.1688125,4
6982,951613,Dairy and Alternatives,0.673375,0.802,0.84603125,0.1710625,0.104875,0.20790625,0.75690625,0.989,0.1688125,4
6983,637532,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.1710625,0.104875,0.20790625,0.75690625,0.97259375,0.1688125,4
6984,380424,Dairy and Alternatives,0.80578125,0.9800625,0.84603125,0.1710625,0.104875,0.20790625,0.93653125,0.9955,0.1688125,4
6985,527717,Dairy and Alternatives,0.2130625,0.37471875,0.32234375,0.38884375,0.691875,0.20790625,0.31559375,0.75975,0.353,4
6986,566825,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.04196875,0.104875,0.20790625,0.75690625,0.97259375,0.1688125,4
6987,732246,Dairy and Alternatives,0.2683125,0.37471875,0.45475,0.38884375,0.691875,0.433375,0.31559375,0.777,0.42790625,4
6988,961343,Dairy and Alternatives,0.39421875,0.39778125,0.54615625,0.51365625,0.7889375,0.20790625,0.2873125,0.8581875,0.1688125,4
6989,629284,Dairy and Alternatives,0.79040625,0.96375,0.87103125,0.2491875,0.104875,0.20790625,0.39659375,0.9860625,0.1688125,4
6990,746572,Dairy and Alternatives,0.8424375,0.91921875,0.86853125,0.20928125,0.104875,0.20790625,0.8050625,0.9589375,0.1688125,4
6991,368785,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.1710625,0.104875,0.20790625,0.75690625,0.97259375,0.1688125,4
6992,493721,Dairy and Alternatives,0.18359375,0.37471875,0.3990625,0.24515625,0.5640625,0.20790625,0.25396875,0.8048125,0.1688125,4
6993,484505,Dairy and Alternatives,0.23134375,0.37471875,0.45475,0.24515625,0.5640625,0.20790625,0.25396875,0.8048125,0.1688125,4
6994,393648,Dairy and Alternatives,0.32271875,0.73928125,0.49740625,0.20615625,0.465625,0.20790625,0.6020625,0.677625,0.1688125,4
6995,1006515,Dairy and Alternatives,0.9803125,0.081375,0.97965625,0.7345625,0.104875,0.20790625,0.4971875,0.15271875,0.1688125,4
6996,1089899,Dairy and Alternatives,0.98884375,0.98384375,0.757375,0.98653125,0.9784375,0.98121875,0.7368125,0.996375,0.713,4
6997,537552,Dairy and Alternatives,0.80578125,0.9800625,0.84603125,0.3166875,0.104875,0.20790625,0.929,0.9940625,0.1688125,4
6998,380136,Dairy and Alternatives,0.41434375,0.5035625,0.48565625,0.5945625,0.80034375,0.459375,0.27684375,0.82496875,0.1688125,4
6999,1047805,Dairy and Alternatives,0.2005,0.31984375,0.28828125,0.40040625,0.66421875,0.48353125,0.2260625,0.7288125,0.1688125,4
7000,1008255,Dairy and Alternatives,0.50775,0.94475,0.64475,0.19925,0.52078125,0.20790625,0.8645,0.96234375,0.1688125,4
7001,1061027,Dairy and Alternatives,0.98809375,0.4128125,0.993125,0.3166875,0.104875,0.8218125,0.61609375,0.677625,0.669,4
7002,1006647,Dairy and Alternatives,0.31684375,0.40103125,0.30746875,0.560625,0.76784375,0.4491875,0.25784375,0.7188125,0.1688125,4
7003,444656,Dairy and Alternatives,0.732375,0.9034375,0.882125,0.1710625,0.104875,0.20790625,0.78071875,0.957125,0.1688125,4
7004,596381,Dairy and Alternatives,0.4976875,0.081375,0.7874375,0.04196875,0.104875,0.20790625,0.35690625,0.15271875,0.1688125,4
7005,730794,Dairy and Alternatives,0.27934375,0.66078125,0.2685,0.4041875,0.71215625,0.20790625,0.2113125,0.73865625,0.1688125,4
7006,460786,Dairy and Alternatives,0.427375,0.673,0.52896875,0.55053125,0.76896875,0.48353125,0.20134375,0.697,0.37996875,4
7007,523246,Dairy and Alternatives,0.39571875,0.35740625,0.59409375,0.37965625,0.42209375,0.20790625,0.799375,0.63853125,0.1688125,4
7008,444114,Dairy and Alternatives,0.84825,0.94475,0.933375,0.19925,0.104875,0.20790625,0.76771875,0.9556875,0.1688125,4
7009,518677,Dairy and Alternatives,0.99303125,0.60003125,0.9955625,0.04196875,0.104875,0.20790625,0.3865,0.15271875,0.9830625,4
7010,374489,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.1710625,0.104875,0.20790625,0.78071875,0.97259375,0.1688125,4
7011,540295,Dairy and Alternatives,0.80578125,0.94475,0.882125,0.1710625,0.4840625,0.20790625,0.63334375,0.989,0.1688125,4
7012,530779,Dairy and Alternatives,0.25671875,0.37471875,0.45475,0.35634375,0.65665625,0.20790625,0.23084375,0.8048125,0.353,4
7013,668590,Dairy and Alternatives,0.1650625,0.081375,0.51503125,0.04196875,0.104875,0.20790625,0.31559375,0.88603125,0.1688125,4
7014,436606,Dairy and Alternatives,0.1776875,0.71265625,0.13184375,0.13253125,0.41065625,0.20790625,0.28128125,0.81846875,0.1688125,4
7015,793711,Dairy and Alternatives,0.673375,0.081375,0.71709375,0.7468125,0.90859375,0.20790625,0.45215625,0.15271875,0.1688125,4
7016,538038,Dairy and Alternatives,0.18803125,0.3903125,0.40146875,0.24834375,0.57053125,0.20790625,0.25784375,0.81171875,0.1688125,4
7017,505590,Dairy and Alternatives,0.673375,0.9034375,0.84603125,0.1710625,0.104875,0.20790625,0.71253125,0.97259375,0.1688125,4
7018,567336,Dairy and Alternatives,0.27290625,0.63528125,0.13184375,0.457375,0.7296875,0.459375,0.2218125,0.73065625,0.3643125,4
7019,406569,Dairy and Alternatives,0.4219375,0.802,0.5726875,0.2194375,0.54821875,0.20790625,0.87065625,0.92321875,0.1688125,4
7020,675192,Dairy and Alternatives,0.92809375,0.76371875,0.95059375,0.64690625,0.7625625,0.9735625,0.97846875,0.9985625,0.979875,4
7021,587666,Dairy and Alternatives,0.2683125,0.4263125,0.3990625,0.43353125,0.7234375,0.20790625,0.31559375,0.8048125,0.42790625,4
7022,494028,Dairy and Alternatives,0.23134375,0.4263125,0.478375,0.24515625,0.581875,0.20790625,0.24803125,0.8048125,0.1688125,4
7023,457776,Dairy and Alternatives,0.22175,0.3903125,0.45928125,0.233375,0.57053125,0.20790625,0.2655,0.81171875,0.1688125,4
7024,760282,Dairy and Alternatives,0.2960625,0.3419375,0.2856875,0.57278125,0.76784375,0.20790625,0.2384375,0.76440625,0.1688125,4
7025,401557,Dairy and Alternatives,0.1776875,0.63528125,0.13184375,0.26175,0.54159375,0.20790625,0.20640625,0.7489375,0.1688125,4
7026,378591,Dairy and Alternatives,0.80578125,0.9034375,0.882125,0.04196875,0.104875,0.20790625,0.903125,0.94928125,0.1688125,4
7027,736948,Dairy and Alternatives,0.1776875,0.6801875,0.13184375,0.1311875,0.3586875,0.20790625,0.1959375,0.7188125,0.1688125,4
7028,661438,Dairy and Alternatives,0.571375,0.60003125,0.80890625,0.3166875,0.64703125,0.20790625,0.577875,0.787625,0.1688125,4
7029,590951,Dairy and Alternatives,0.51803125,0.4128125,0.7644375,0.3166875,0.64703125,0.20790625,0.2984375,0.76803125,0.1688125,4
7030,683078,Dairy and Alternatives,0.732375,0.94475,0.882125,0.1710625,0.104875,0.20790625,0.75690625,0.97259375,0.1688125,4
7031,469227,Dairy and Alternatives,0.25928125,0.29878125,0.51125,0.2664375,0.245125,0.433375,0.123375,0.34559375,0.54190625,4
7032,435577,Dairy and Alternatives,0.2841875,0.6601875,0.13184375,0.4395,0.7373125,0.20790625,0.20134375,0.7188125,0.1688125,4
7033,380258,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.1710625,0.104875,0.20790625,0.75690625,0.97259375,0.1688125,4
7034,625402,Dairy and Alternatives,0.862125,0.9034375,0.94346875,0.1710625,0.104875,0.20790625,0.81975,0.94928125,0.1688125,4
7035,967329,Dairy and Alternatives,0.04771875,0.17440625,0.32234375,0.123625,0.33709375,0.433375,0.262375,0.89084375,0.36640625,4
7036,1057039,Dairy and Alternatives,0.2130625,0.37471875,0.3990625,0.33584375,0.64009375,0.20790625,0.23559375,0.8048125,0.1688125,4
7037,907802,Dairy and Alternatives,0.2005,0.27615625,0.477375,0.2099375,0.42825,0.48353125,0.17909375,0.4999375,0.42209375,4
7038,521345,Dairy and Alternatives,0.48859375,0.35740625,0.778875,0.27453125,0.42209375,0.20790625,0.763125,0.81515625,0.1688125,4
7039,796963,Dairy and Alternatives,0.022875,0.17440625,0.32234375,0.0869375,0.104875,0.433375,0.2984375,0.88778125,0.38415625,4
7040,399233,Dairy and Alternatives,0.732375,0.94475,0.882125,0.04196875,0.104875,0.20790625,0.84765625,0.97259375,0.1688125,4
7041,528643,Dairy and Alternatives,0.22175,0.3903125,0.45928125,0.2139375,0.541125,0.20790625,0.25784375,0.81171875,0.1688125,4
7042,792617,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.04196875,0.104875,0.20790625,0.78071875,0.97259375,0.1688125,4
7043,794919,Dairy and Alternatives,0.51803125,0.9673125,0.673125,0.04196875,0.104875,0.20790625,0.81975,0.9819375,0.1688125,4
7044,794855,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.3166875,0.104875,0.51028125,0.78071875,0.97259375,0.1688125,4
7045,377272,Dairy and Alternatives,0.862125,0.9034375,0.91878125,0.3166875,0.104875,0.20790625,0.91425,0.989,0.1688125,4
7046,780566,Dairy and Alternatives,0.3510625,0.676875,0.54275,0.1925,0.441,0.20790625,0.20640625,0.7489375,0.1688125,4
7047,701080,Dairy and Alternatives,0.673375,0.9673125,0.80890625,0.1710625,0.104875,0.20790625,0.78071875,0.94928125,0.1688125,4
7048,596837,Dairy and Alternatives,0.80578125,0.9034375,0.91878125,0.1710625,0.104875,0.20790625,0.78071875,0.9585625,0.1688125,4
7049,411708,Dairy and Alternatives,0.11146875,0.17440625,0.3990625,0.22890625,0.505,0.433375,0.28128125,0.5588125,0.353,4
7050,534591,Dairy and Alternatives,0.571375,0.8549375,0.71709375,0.4085,0.104875,0.20790625,0.9395625,0.989,0.1688125,4
7051,584999,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.1710625,0.104875,0.20790625,0.75690625,0.96046875,0.1688125,4
7052,582748,Dairy and Alternatives,0.673375,0.94475,0.80890625,0.1710625,0.104875,0.20790625,0.71253125,0.97259375,0.1688125,4
7053,583443,Dairy and Alternatives,0.626875,0.4128125,0.7644375,0.64690625,0.4840625,0.20790625,0.90853125,0.46246875,0.1688125,4
7054,399215,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.1710625,0.104875,0.20790625,0.78071875,0.97259375,0.1688125,4
7055,492482,Dairy and Alternatives,0.64746875,0.37471875,0.8298125,0.63071875,0.82596875,0.20790625,0.4026875,0.82496875,0.1688125,4
7056,371724,Dairy and Alternatives,0.71921875,0.8724375,0.8913125,0.13478125,0.104875,0.20790625,0.653625,0.945,0.1688125,4
7057,386039,Dairy and Alternatives,0.968,0.32953125,0.9515,0.8080625,0.94421875,0.20790625,0.3761875,0.77109375,0.58675,4
7058,961253,Dairy and Alternatives,0.673375,0.94475,0.80890625,0.3166875,0.104875,0.51028125,0.8018125,0.97259375,0.4136875,4
7059,953445,Dairy and Alternatives,0.29184375,0.61425,0.3649375,0.40625,0.6965,0.459375,0.20640625,0.649875,0.1688125,4
7060,490509,Dairy and Alternatives,0.27290625,0.6548125,0.13184375,0.44153125,0.74353125,0.20790625,0.191375,0.7489375,0.1688125,4
7061,485899,Dairy and Alternatives,0.09040625,0.17440625,0.32234375,0.25503125,0.581875,0.433375,0.28128125,0.88778125,0.39184375,4
7062,359197,Dairy and Alternatives,0.27290625,0.63528125,0.13184375,0.457375,0.7296875,0.459375,0.2218125,0.649875,0.1688125,4
7063,555867,Dairy and Alternatives,0.29184375,0.43890625,0.4095625,0.44153125,0.68021875,0.56421875,0.284125,0.82496875,0.51978125,4
7064,487380,Dairy and Alternatives,0.673375,0.94475,0.80890625,0.1710625,0.104875,0.20790625,0.75690625,0.97259375,0.1688125,4
7065,805603,Dairy and Alternatives,0.06309375,0.31984375,0.27803125,0.14221875,0.29703125,0.433375,0.29040625,0.8928125,0.567625,4
7066,807379,Dairy and Alternatives,0.40996875,0.78721875,0.61671875,0.04196875,0.104875,0.20790625,0.35884375,0.62175,0.8285625,4
7067,682978,Dairy and Alternatives,0.27290625,0.63528125,0.3649375,0.32609375,0.5994375,0.20790625,0.20640625,0.7489375,0.1688125,4
7068,555319,Dairy and Alternatives,0.23134375,0.37471875,0.13184375,0.38884375,0.62503125,0.20790625,0.31559375,0.82496875,0.1688125,4
7069,379080,Dairy and Alternatives,0.80578125,0.9034375,0.91878125,0.3166875,0.104875,0.51028125,0.81975,0.97259375,0.1688125,4
7070,594237,Dairy and Alternatives,0.7936875,0.95821875,0.9035,0.04196875,0.104875,0.20790625,0.39834375,0.98803125,0.1688125,4
7071,398401,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.1710625,0.104875,0.20790625,0.78071875,0.97259375,0.1688125,4
7072,500318,Dairy and Alternatives,0.13178125,0.081375,0.35215625,0.33465625,0.6015,0.20790625,0.1959375,0.32265625,0.34778125,4
7073,407195,Dairy and Alternatives,0.92809375,0.081375,0.13184375,0.99525,0.104875,0.20790625,0.0453125,0.15271875,0.1688125,4
7074,703430,Dairy and Alternatives,0.80578125,0.9034375,0.882125,0.1710625,0.104875,0.20790625,0.78071875,0.9560625,0.1688125,4
7075,470924,Dairy and Alternatives,0.626875,0.94475,0.80890625,0.1710625,0.104875,0.20790625,0.81975,0.97259375,0.1688125,4
7076,721882,Dairy and Alternatives,0.690875,0.9295625,0.882125,0.04196875,0.104875,0.20790625,0.8575,0.96140625,0.4473125,4
7077,677702,Dairy and Alternatives,0.1776875,0.3419375,0.13184375,0.4041875,0.65921875,0.20790625,0.24803125,0.787625,0.1688125,4
7078,412811,Dairy and Alternatives,0.12740625,0.37471875,0.32234375,0.22890625,0.5640625,0.20790625,0.23559375,0.8048125,0.1688125,4
7079,546403,Dairy and Alternatives,0.11146875,0.37471875,0.13184375,0.22890625,0.5640625,0.20790625,0.25396875,0.8048125,0.1688125,4
7080,550374,Dairy and Alternatives,0.1776875,0.4808125,0.13184375,0.34353125,0.57759375,0.65865625,0.2935625,0.87446875,0.1688125,4
7081,1063053,Dairy and Alternatives,0.27290625,0.404375,0.34715625,0.4965625,0.74675,0.20790625,0.24353125,0.82496875,0.1688125,4
7082,602697,Dairy and Alternatives,0.80578125,0.94475,0.91878125,0.1710625,0.104875,0.20790625,0.75690625,0.96046875,0.5156875,4
7083,489432,Dairy and Alternatives,0.1413125,0.31984375,0.3434375,0.267875,0.441,0.433375,0.24803125,0.75975,0.1688125,4
7084,445043,Dairy and Alternatives,0.732375,0.94475,0.882125,0.1710625,0.104875,0.20790625,0.75690625,0.97259375,0.1688125,4
7085,1040541,Dairy and Alternatives,0.7936875,0.9133125,0.938125,0.2038125,0.104875,0.20790625,0.810375,0.95678125,0.1688125,4
7086,698728,Dairy and Alternatives,0.23134375,0.4263125,0.478375,0.2111875,0.53659375,0.20790625,0.20134375,0.8048125,0.42790625,4
7087,407050,Dairy and Alternatives,0.862125,0.9673125,0.94346875,0.04196875,0.104875,0.20790625,0.9863125,0.9930625,0.1688125,4
7088,528677,Dairy and Alternatives,0.732375,0.94475,0.882125,0.1710625,0.104875,0.20790625,0.75690625,0.97259375,0.1688125,4
7089,1022807,Dairy and Alternatives,0.732375,0.94475,0.882125,0.04196875,0.104875,0.20790625,0.75690625,0.96215625,0.1688125,4
